book1,book2,start_ms1,start_ms2,start1,start2,end_ms1,end_ms2,end1,end2,text1,text2
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,237,512,1429,1500,238,513,28,385, اصابه الطاعون فاعجله قبل ان يتكلم وكتموا شانه فكشفه جرجيس للناس فاتبعه اربعة الاف وهو ميتms0237 فقتلهم الملك بانواع العذاب حتي افناهم وقال له رجل من عظماء, اصابه الطاعون فاعجله الله قبل انms0512 يتكلم فلما سمع الناس بموته افزعهم وكتموا شانه فلما راهم جرجيس يكتمونه برز للناس فكشف لهم امره وقص عليهم كلامه فاتبعه علي كلامه اربعة الاف وهو ميت فقالوا صدق ونعم ما قال يرحمه الله فعمد اليهم الملك فاوثقهم ثم لم يزل يلون لهم العذاب ويقتلهم بالمثلات حتي افناهم فلما فرغ منهم اقبل علي جرجيس فقال له هلا دعوت ربك فاحيا لك اصحابك هءلاء الذين قتلوا بجريرتك فقال له جرجيس ما خلي بينك وبينهم حتي خار لهم فقال رجل من عظماءهم
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,238,513,437,961,238,514,1102,798, وساخت عروقها وتشعبت ونبت ورقها وزهرها حتي عرفوا كل عود باسمه فقال الذي ساله هذا انا اتولي عذابه فعمد الي نحاس فصنع منه صورة ثور مجوف ثم حشاها نفطا ورصاصا وكبريتا وزرنيخا وادخل جرجيس في وسطها ثم اوقد تحت الصورة النار حتي التهبت وذاب كل شء فيها واختلط ومات جرجيس في جوفها فلما مات ارسل الله ريحا عاصفا ورعدا وبرقا وسحابا مظلما واظلم ما بين السماء والارض وبقوا اياما متحيرين فارسل الله ميكاءيل فاحتمل تلك الصورة فلما اقلها ضرب بها الارض ففزع من روعتها كل من سمعها وانكسرت وخرج منها جرجيس حيا فلما وقف وكلمهم انكشفت الظلمة واسفر ما بين السماء والارض قال له عظيم من عظماءهم ادعوا الله بان تحيي موتانا من هذه القبور فامر جرجيس بالقبور فنبشت وهي عظام رفات ثم دعا فما برحوا حتي نظروا الي سبعة عشرة انسانا تسعة رجال وخمسة نسوة, وتشعبت ونبت ورقها وزهرها وثمرها حتي عرفوا كل عود منها باسمه ولونه وزهره وثمره فلما نظروا الي ذلك انتدب له مجليطيس الذي تمني عليه ما تمني فقال انا اعذب لكم هذا الساحر عذابا يضل عنه كيده فعمد الي نحاس فصنع منه صورة ثور جوفاء واسعة ثم حشاها نفطا ورصاصا وكبريتا وزرنيخا ثم ادخل جرجيس مع الحشو في جوفها ثم اوقد تحت الصورة فلم يزل يوقد حتي التهبت الصورة وذاب كل شء فيها واختلط ومات جرجيس في جوفها فلما مات ارسل الله ريحا عاصفا فملات السماء سحابا اسود مظلما فيه رعد لا يفتر وبرق وصواعق متداركات وارسل الله اعصارا فملات بلادهم عجاجا وقتاما حتي اسود ما بين السماء والارض واظلم ومكثوا اياما متحيرين في تلك الظلمة لا يفصلون بينms0513 الليل والنهار وارسل الله ميكاءيل فاحتمل الصورة التي فيها جرجيس حتي اذا اقلها ضرب بها الارض ضربا فزع من روعته اهل الشام اجمعون وكلهم يسمعه في ساعة واحدة فخروا لوجوههم صعقين من شدة الهول وانكسرت الصورة فخرج منها جرجيس حيا فلما وقف يكلمهم انكشفت الظلمة واسفر ما بين السماء والارض ورجعت اليهم انفسهم فقال له رجل منهم يقال له طرقبلينا لا ندري يا جرجيس انت تصنع هذه العجاءب ام ربك فان كان هو الذي يصنعها فادعه يحي لنا موتانا فان في هذه القبور التي تري امواتا من امواتنا منهم من نعرف ومنهم من مات قبل زماننا فادعه يحيهم حتي يعودوا كما كانوا ونكلمهم ونعرف من عرفنا منهم ومن لا نعرف اخبرنا خبره فقال له جرجيس لقد علمت ما يصفح الله عنكم هذا الصفح ويريكم هذه العجاءب الا ليتم عليكم حججه فتستوجبوا بذلك غضبه ثم امر بالقبور فنبشت وهي عظام ورفات ورميم ثم اقبل علي الدعاء فما برحوا مكانهم حتي نظروا الي سبعة عشر انسانا تسعة رهط وخمس نسوة وثلاثة
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,243,520,1537,1230,244,521,234,14, له بلاش فاقتتل قتالا شديداms0243 وقاتل اردشير بنفسه واسر بلاش فاستولي علي المدينة وجعل فيها ابنا له اسمه اردشير ايضا وكان في سواحل بحر فارس ملك اسمه اسيون يعظم فسار اليه اردشير فقتله وقتل من معه واستخرج له اموالا عظيمة وكتب الي جماعة من الملوك منهم مهرك صاحب ابرساس من اردشير خرة يدعوهم الي الطاعة, بلاش فاقتتل وهو قتالا شديدا وقاتل اردشير بنفسه حتي اسر بلاش واستولي علي المدينة فملك اردشير علي كرمان ابنا له يقال له اردشير ايضا وكان في سواحل بحر فارس ملك يقال له ابتنبود كان يعظم ويعبد فسار اليه اردشير فقتله وقطعه بسيفه نصفين وقتل من كان حوله واستخرج من مطامير كانت لهم كنوزا مجموعة فيها وكتب الي مهرك وكانms0520 ملك ايراهسان من اردشير خرة والي جماعة من
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,248,529,416,439,248,529,474,1155, ايام سابور ظهر ماني الزنديق وادعي النبوة وتبعه خلق كثير وهم الذين يسمون المانوية وكان ملكه ثلاثين سنة وخمسة عشر يوما, ايام سابور ظهر ماني الزنديق ويقال ان سابور لما سار الي موضع جندي سابور ليءسسها صادف عندها شيخا يقال له بيل فساله هل يجوز ان يتخذ في ذلك الموضع مدينة فقال له بيل ان الهمت الكتابة مع ما قد بلغت من السن جاز ان يبني في هذا الموضع مدينة فقال له سابور بل ليكن الامران اللذان انكرت كونهما فرسم المدينة واسلم بيل الي معلم وفرض عليه تعليمه الكتاب والحساب في سنة فخلا به المعلم وبدا بحلق راسه ولحيته لءلا يتشاغل بهما وجاده التعليم ثم اتي به سابور وقد نفذ ومهر فقلده احصاء النفقة علي المدينة واثبات حسابها وكور الناحية وسماها بهازنديو سابور وتاويل ذلك خير من انطاكية ومدينة سابور وهي التي تسمي جندي سابور واهل الاهواز يسمونها بيل باسم القيم كان علي بناءها ولما حضر سابور الموت ملك ابنه هرمز وعهد اليه عهدا امره بالعمل به واختلف في سني ملكه فقال بعضهم كان ذلك ثلاثين سنة وخمسة عشر يوما
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,248,530,1588,1302,249,531,256,254, قد تحقق الذي ذكره المنجمونms0248 في ولد مهرك وان ذلك قد سلي ما كان في نفسه واذهبه فلما ملك سابور ولي هرمز خراسان وسيره اليها فقهر الاعداء واستقل بالامر فوشي به الوشاة الي سابور انه علي عزم ان ياخذ الملك منه وسمع هرمز بذلك فقيل انه قطع يده وارسلها الي ابيه فكتب اليه بما بلغه وانه فعل ذلك ازالة للتهمة لان رسمهم انهم, قد تحقق الذي ذكر المنجمون في ولد مهرك ومن يملك منهم وانهم انما ذهبوا فيه الي هرمز اذ كان من نسل مهرك وان ذلك قد سلي ما كان في نفسه واذهبه فلما هلك اردشير وافضي الامر الي سابور ولي هرمز خراسان وسيره اليها فاستقل بالعمل وقمع من كان يليه من ملوك الامم واظهر تجبرا شديدا فوشيms0530 به الوشاة الي سابور ووهموه انه ان دعاه لم يجب وانه علي ان يبتزه الملك ونمت الاخبار بذلك الي هرمز فقيل انه خلا بنفسه فقطع يده وحسمها والقي عليها ما يحفظها وادرجها في نفيس من الثياب وصيرها في سفط وبعث بها الي سابور وكتب اليه بما بلغه وانه انما فعل ما فعل ازالة للتهمة عنه ولان في رسمهم
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,254,540,848,1181,254,541,1056,638, والمخاتلة مع فطنة بجهات الشر وعجب به وكان علقا سء الخلق لا يغفر الصغيرة من الزلات ولا يقبل شفاعة احد من الناس وان كان قريبا منه كثير التهمة ولا ياتمن احدا علي شء ولم يكن يكافء احدا علي حسن البلاء وان هو اولي الخسيس من العرف استعظمه واذا بلغه ان احدا من اصحابه صافي, والمخاتله مع فطنة كانت بجهات الشر وشدة عجبه بما عنده من ذلك واستخفافه بكل ما كان في ايدي الناس من علم وادب واحتقاره له وقلة اعتداده به واستطالته علي الناس بما عنده منه وكان مع ذلك غلقا سيء الخلق ردء الطعمة حتي بلغ من شدة غلقه وحدته ان الصغير من الزلات كان عنده كبيرا واليسير من السقطات عظيما ثم لم يقدر احد وان كان لطيف المنزلة منه ان يكون لمن ابتلي عنده بشء من ذلك شفيعا وكان دهره كله للناس متهما ولمms0540 يكن ياتمن احدا علي شء من الاشياء ولم يكن يكافي علي حسن البلاء وان هو اولي الخسيس من العرف استجزل ذلك وان جسر علي كلامه في امر كلمه فيه رجل لغيره قال له ما قدر جعالتك في هذا الامر الذي كلمتنا فيه وما اخذت عليه فلم يكن يكلمه في ذلك وما اشبهه الا الوفود القادمون عليه من قبل ملوك الامم وان رعيته انما سلموا من سطوته وبليته وما كان جمع من الخلال السيءة بتمسكهم بمن كان قبل مملكته بالسنن الصالحة وبادبهم وكانوا لسوء ادبه ومخافة سطوته متواصلين متعاونين وكان من رايه ان يعاقب كل من زل عنده واذنب اليه من شدة العقوبة بما لا يستطاع ان يبلغ منه مثلها في مده ثلاثماءة وكان لذلك لا يقرعه بسوط انتظارا منه للمعاقبة له بما ليس وراءه افظع منه وكان اذا بلغه ان احدا من بطانته صافي
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,262,562,1275,714,262,562,1310,933, تبع بن حسان وكان عبد كلال علي دين النصرانية الاولي ويكتم ذلك ورجع تبع بن حسان من استهامته, استهامته فاخذ الملك عبد كلال بن مثوب مخافة ان يطمع في الملك غير اهل بيت المملكة فوليه بسن وتجربة وسياسة حسنة وكان فيما ذكروا علي دين النصرانية الاولي وكان يسر ذلك من قومه وكان الذي دعاه اليه رجل من غسان قدم عليه من الشام فوثبت حمير بالغساني فقتلته فرجع تبع بن حسان من استهامة
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,268,580,536,1213,268,581,1338,1254, باليمن الي حسان بن تبان اسعد فلما ملك ربيعة راي رءيا هالته فلم يدع كاهنا ولا ساحرا ولا عاءفا الا احضره وقال لهم رايت رءيا هالتني فاخبروني بتاويلها فقالوا اقصصها علينا فقال ان اخبرتكم بها لم اطمءن الي خبركم بتاويلها فلما قال ذلك قال له رجل منهم ان كان الملك يريد ذلك فليبعث الي سطيح وشق فهما يخبرانك عما سالت واسم سطيح ريبع بن ربيعة بن مسعود بن مازن بن ذءب بن عدي بن غسان وكان يقال له الذءبي نسبة الي ذءب بن عدي وشق بن مصعب بن يشكر بن انمار فبعث اليهما فقدم عليه سطيح قبل شق فلما قدم عليه سطيح ساله عن رءياه وتاويلها فقال رايت جمجمة خرجت من ظلمة فوقعت بارض بهمة فاكلت منها كل ذات جمجمة قال له الملك ما اخطات منها شيءا فما عندك في تاويلها فقال احلف بما بين الحرتين من جيش ليهبطن ارضكم الحبش فليملكن ما بين ابين الي جرش قال الملك وابيك يا سطيح ان هذا لغاءظ موجع فمتي يكون افي زماني ام بعده قال بل بعده بحين ستين سنة او سبعين يمضين من السنين ثم يقتلون بها اجمعون, كله الي حسان بن تبان اسعد ابي كرب بن ملكيكرب بن زيد بن عمرو ذي الاذعار حدثنا ابن حميد قال حدثنا سلمة قال حدثني ابن اسحاق عن بعض اهل العلم ان ربيعة بن نصر راي رءيا هالته وفظع بها فلما راها بعث في اهل مملكته فلمms0580 يدع كاهنا ولا ساحرا ولا عاءفا ولا منجما الا جمعه اليه ثم قال لهم اني قد رايت رءيا هالتني وفظعت بها فاخبروني بتاويلها قالوا له اقصصها علينا لنخبرك بتاويلها قال اني ان اخبرتكم بها لم اطمان الي خبركم عن تاويلها انه لا يعرف تاويلها الا من يعرفها قبل ان اخبره بها فلما قال لهم ذلك قال رجل من القوم الذين جمعوا لذلك فان كان الملك يريد هذا فليبعث الي سطيح وشق فانه ليس احد اعلم منهما فهما يخبرانك بما سالت واسم سطيح ربيع بن ربيعة بن مسعود بن مازن بن ذءب بن عدي بن مازن بن غسان وكان يقال لسطيح الذءبي لنسبته الي ذءب بن عدي وشق بن صعب بن يشكر بن رهم بن افرك بن نذير بن قيس بن عبقر بن انمار فلما قالوا له ذلك بعث اليهما فقدم عليه قبل شق سطيح ولم يكن في زمانهما مثلهما من الكهان فلما قدم عليه سطيح دعاه فقال له يا سطيح اني قد رايت رءيا هالتني وفظعت بها فاخبرني بها فانك ان اصبتها اصبت تاويلها قال افعل رايت جمجمة قال ابو جعفر وقد وجدته في مواضع اخر رايت حممه خرجت من ظلمه فوقعت بارض ثهمه فاكلت منها كل ذات جمجمه فقال له الملك ما اخطات منها شيءا يا سطيح فما عندك في تاويلها فقال احلف بما بين الحرتين من حنش ليهبطن ارضكم الحبش فليملكن ما بين ابين الي جرش قال له الملك وابيك يا سطيح ان هذا لغاءظ موجع فمتي هو كاءن يا سطيح افي زماني ام بعده قال لا بل بعده بحين اكثر من ستين او سبعين يمضين من السنين قال فهل يدوم ذلك من ملكهم او ينقطع قال بل ينقطع لبضع وسبعين يمضين من السنين ثم يقتلون بها اجمعون
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,300,623,560,1465,300,624,943,824, اني انبءت انك تزعم انك رسول الله ارسلك بما ارسل به ابراهيم وموسي وعيسي وغيرهم من الانبياء الا وانك فهت بعظيم الا وقد كانت الانبياء من بني اسراءيل وانت ممن يعبد هذه الحجارة والاوثان ومالك وللنبوة وان لكل قول حقيقة فما حقيقة قولك وبدو شانك فاعجب النبي بمساءلته ثم قال يا اخا بني عامر اجلس فجلس فقال له النبي ان حقيقة قولي وبدو شاني اني دعوة ابي ابراهيم وبشري اخي عيسي وكنت بكر امي وحملتني كاثقل ما تحمل النساء ثم رات في منامها ان الذي في بطنها, قال حدثنا محمد بن يعلي عنms0623 عمر بن صبيح عن ثور بن يزيد الشامي عن مكحول الشامي عن شداد بن اوس قال بينا نحن جلوس عند رسول الله ص اذ اقبل شيخ من بني عامر وهو مدرة قومه وسيدهم من شيخ كبير يتوكا علي عصا فمثل بين يدي النبي ص قاءما ونسبه الي جده فقال يا بن عبد المطلب اني انبءت انك تزعم انك رسول الله الي الناس ارسلك بما ارسل به ابراهيم وموسي وعيسي وغيرهم من الانبياء الا وانك فوهت بعظيم وانما كانت الانبياء والخلفاء في بيتين من بني اسراءيل وانت ممن يعبد هذه الحجارة والاوثان فما لك وللنبوة ولكن لكل قول حقيقة فانبءني بحقيقة قولك وبدء شانك قال فاعجب النبي ص بمسالته ثم قال يا اخا بني عامر ان لهذا الحديث الذي تسالني عنه نبا ومجلسا فاجلس فثني رجليه ثم برك كما يبرك البعير فاستقبله النبي ص بالحديث فقال يا اخا بني عامر ان حقيقة قولي وبدء شاني اني دعوة ابي ابراهيم وبشري اخي عيسي بن مريم واني كنت بكر امي وانها حملت بي كاثقل ما تحمل وجعلت تشتكي الي صواحبها ثقل ما تجد ثم ان امي رات في المنام
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,305,633,244,852,305,634,278,860, وكان في نفسه مثل ذلك وكان عادلا بلغ من عدله انه ركب ذات يوم الي سباط المداءن فاجتاز بكروم, نفسه عليهم مثل ذلك ولما عقد التاج علي راسه اجتمع اليه اشراف اهل مملكته واجتهدوا في الدعاء له والشكر لوالده فوعدهم خيرا وكان متحريا للسيرة في رعيته بالعدل شديدا علي العظماء لاستطالتهم كانت علي الوضعاء وبلغ من عدله انه كان يسير الي ماه ليصيف فامر فنودي في مسيره ذلك في جنده وساءر من كان في عسكره ان يتحاموا مواضع الحروث ولا يضروا باحد من الدهاقين فيها ويضبطوا دوابهم عن الفساد فيها ووكل بتعاهد ما يكون في عسكره من ذلك ومعاقبة من تعدي امره وكان ابنه كسري في عسكره فعار مركب من مراكبه ووقع في محرثة من المحارث التي كانت علي طريقه فرتع فيها وافسد منها فاخذ ذلك المركب ودفع الي الرجل الذي وكل هرمز بمعاقبة من افسد او دابته شيءا من المحارث وتغريمه فلم يقدر الرجل علي انفاذ امر هرمز في كسري ولا في احد ممن كان معه في حشمه فرفع ماms0633 راي من افساد ذلك المركب الي هرمز فامر ان يجدع اذنيه ويبتر ذنبه ويغرم كسري فخرج الرجل من عند هرمز لينفذ امره في كسري ومركبه ذلك فدس له كسري رهطا من العظماء ليسالوه التغبيب في امره فلقوه وكلموه في ذلك فلم يجب اليه فسالوه ان يءخر ما امر به هرمز في المركب حتي يكلموه فيامر بالكف عنه ففعل فلقي اولءك الرهط هرمز واعلموه ان بالمركب الذي افسد ما افسد زعارة وانه عار فوقع في محرثة فاخذ من ساعة وقع فيها وسالوه ان يامر بالكف عن جدعه وتبتيره لما فيها من سوء الطيرة علي كسري فلم يجبهم الي ما سالوا من ذلك وامر بالمركب فجدع اذناه وبتر ذنبه وغرم كسري مثل ما كان يغرم غيره في هذا الحد ثم ارتحل من معسكره وكان هرمز ركب ذات يوم في اوان ايناع الكرم الي ساباط المداءن وكان ممره علي بساتين وكروم وان رجلا ممن ركب معه من اساورته اطلع في كرم فراي فيه حصرما فاصاب منه عناقيد ودفعها الي غلام كان معه وقال له اذهب بها الي المنزل واطبخها بلحم واتخذ منها مرقة فانها نافعة في هذا الابان فاتاه حافظ ذلك الكرم فلزمه
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,313,648,1446,1143,314,649,522,551, الا باخر رمق فدعاهم وقال لاقتلنكم اجمعين او لتصدقونني فصدقوه الامر فقال ويحكم هلا بينتم لي فاري فيه رايي قالوا منعنا الخوف فتركهم ولها عن دجلة حين غلبته وكان ذلكms0313 سبب البطاءح ولم تكن قبل ذلك وكانت الارض كلها عامرة فلما كانت سنة ست من الهجرة ارسل رسول الله عبد الله بن حذافة السهمي الي كسري فزاد الفرات والدجلة زيادة عظيمة لم ير قبلها ولا بعدها مثل فانبثقت البثوق وانتسفت ما كان بناه كسري واجتهد ان يسكرها فغلبه الماء كما بينا ومال الي موضع البطاءح فطما الماء علي الزروع وغرق عدة طساسيج ثم دخلت العرب ارض الفرس وشغلتهم عن عملها بالحروب واتسع الخرق فلما كان زمن الحجاج تفجرت بثوق اخر فلم يسدها مضارة للدهاقين لانه اتهمهم بممالاة ابن الاشعث فعظم الخطب فيها وعجز الناس عن عملها فبقيت علي ذلك الي الان وقال ابو سلمة, الا باخر رمق فدعاهم فقال والله لامرن علي اخركم ولانزعن اكتافكم ولاطرحنكم تحت ايدي الفيلة او لتصدقني ما هذا الامر الذي تلفقون علي قالوا لا نكذبك ايها الملك امرتنا حين انخرقت عليك دجلة وانقصمت عليك طاق مجلسك من غير ثقل ان ننظر في علمنا لم ذلك فنظرنا فاظلمت علينا الارض واخذ علينا باقطار السماء فتردد علينا علمنا في ايدينا فلا يستقيم لساحر سحره ولا لكاهن كهانته ولا لمنجم علم نجومه فعرفنا ان هذا الامر حدث من السماء وانه قد بعث نبي او هو مبعوث فلذلكms0648 حيل بيننا وبين علمنا فخشينا ان نعينا لك ملكك ان تقتلنا وكرهنا من الموت ما يكره الناس فعللناك عن انفسنا بما رايت قال ويحكم فهلا تكونون بينتم لي هذا فاري فيه رايي قالوا منعنا من ذلك ما تخوفنا منك فتركهم ولها عن دجلة حين غلبته حدثنا ابن حميد قال حدثنا سلمة عن ابن اسحاق عن الفضل ابن عيسي الرقاشي عن الحسن البصري ان اصحاب رسول الله ص قالوا يا رسول الله ما حجة الله علي كسري فيك قال بعث اليه ملكا فاخرج يده من سور جدار بيته الذي هو فيه يتلالا نورا فلما راها فزع فقال لم ترع يا كسري ان الله قد بعث رسولا وانزل عليه كتابا فاتبعه تسلم دنياك واخرتك قال سانظر حدثنا ابن حميد قال حدثنا سلمة
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,449,689,321,248,449,689,491,436, فاذا ارادوا امرا ضربوا به فاذا خرج لالم يعملوا ذلك الامر وقدح فيه منكم وقدح فيه ملصق وقدح فيه من غيركم وقدح فيه المياه اذا ارادوا ان يحفروا للماء ضربوا بالقداح وفيها ذلك القدح فحيثما خرج عملوا به وكانوا اذا ارادوا ان يختنوا, فاذا ارادوا امرا ضربوا به في القداح فاذا خرج ذلك القدح لم يفعلوا ذلك الامر وقدح فيه منكم وقدح فيه ملصق وقدح فيه من غيركم وقدح فيه المياه اذا ارادوا ان يحفروا للماء ضربوا بالقداح وفيها ذلك القدح فحيثما خرج عملوا به وكانوا اذا ارادوا ان يختنوا
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,464,711,1073,1499,464,712,1118,23, وامه الرباب ابنة جندة بن معد واخوه لابيه وامه الناس بالنون وهو عيلان وسمي عيلان لفرس له كان يدعي عيلان, عليك العيلة يا عيلان فلزمهms0711 هذا الاسم وقيل بل سمي عيلان بفرس كانت له تدعي عيلان
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,487,753,884,831,487,754,917,518, يضحكون فيقولون لابي طالب قد امرك ان تسمع لابنك وتطيع وامر رسول الله ان يصدع بما جاءه, يضحكون ويقولون لابي طالب قد امرك ان تسمع لابنك وتطيع حدثني زكرياء بن يحيي الضرير قال حدثنا عفان بن مسلم قال حدثنا ابو عوانة عن عثمان بن المغيرة عن ابي صادق عن ربيعة بن ناجد ان رجلا قال لعلي ع يا امير المءمنين بم ورثت ابن عمك دون عمك فقال علي هاءم ثلاث مرات حتي اشراب الناس ونشروا اذانهم ثم قال جمع رسول الله ص او دعا رسول الله بني عبد المطلب منهم رهطه كلهم ياكل الجذعة ويشرب الفرق قال فصنع لهم مدا من طعام فاكلوا حتي شبعوا وبقي الطعام كما هو كانه لم يمس قال ثم دعا بغمر فشربوا حتي رووا وبقي الشراب كانه لم يمس ولم يشربوا قال ثم قال يا بني عبد المطلب اني بعثت اليكم بخاصة والي الناس بعامة وقد رايتم من هذا الامر ما قد رايتم فايكم يبايعني علي ان يكون اخي وصاحبيms0753 ووارثي فلم يقم اليه احد فقمت اليه وكنت اصغر القوم قال فقال اجلس قال ثم قال ثلاث مرات كل ذلك اقوم اليه فيقول لي اجلس حتي كان في الثالثة فضرب بيده علي يدي قال فبذلك ورثت ابن عمي دون عمي فحدثنا ابن حميد قال حدثنا سلمة حدثنا محمد بن اسحاق عن عمرو بن عبيد عن الحسن بن ابي الحسن قال لما نزلت هذه الاية علي رسول الله ص وانذر عشيرتك الاقربين قام رسول الله ص بالابطح ثم قال يا بني عبد المطلب يا بني عبد مناف يا بني قصي قال ثم فخذ قريشا قبيلة قبيلة حتي مر علي اخرهم اني ادعوكم الي الله وانذركم عذابه حدثنا الحارث قال حدثنا ابن سعد قال اخبرنا محمد بن عمر
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,523,812,1013,1236,523,813,1066,693, ايضا توفي كلثوم بن الهدم وتوفي يعده اسعد بن زرارة وكان نقيب بني النجار فاجتمع بنو النجار وطلبوا من رسول الله, صاحب منزله كلثوم بن الهدم لم يلبث بعد مقدمه الا يسيرا حتي مات ثم توفي بعده اسعد بن زرارة في سنة مقدمه ابو امامة وكانت وفاته قبل ان يفرغ رسول الله ص من بناء مسجده بالذبحة والشهقة فحدثنا ابن حميد قال حدثنا سلمة قال قال محمد ابن اسحاق حدثنيms0812 عبد الله بن ابي بكر عن يحيي بن عبد الله بن عبد الرحمن ان رسول الله ص قال بءس الميت ابو امامه اليهود ومنافقي العرب يقولون لو كان محمد نبيا لم يمت صاحبه ولا املك لنفسي ولا لصاحبي من الله شيءا وقد حدثنا محمد بن عبد الاعلي قال حدثنا يزيد بن زريع عن معمر عن الزهري عن انس ان النبي ص كوي اسعد ابن زرارة من الشوكة قال ابن حميد قال سلمة عن ابن اسحاق قال حدثني عاصم ابن عمر بن قتادة الانصاري انه لما مات ابو امامة اسعد بن زرارة اجتمعت بنو النجار الي رسول الله ص وكان ابو امامة نقيبهم فقالوا يا رسول الله ان هذا الرجل قد كان منا حيث قد علمت فاجعل منا رجلا مكانه يقيم من امرنا ما كان يقيمه فقال لهم رسول الله ص انتم اخوالي وانا منكم وانا نقيبكم قال وكره رسول الله ص ان يخص بها بعضهم دون بعض فكان من فضل بني النجار الذي تعد علي قومهم
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,531,841,369,581,531,841,846,1034, يزالون يهابوننا ابدا فقال الاخنس بن شريق الثقفي وكان حليفا لبني زهرة وهم بالجحفة يا بني زهرة قد نجي الله اموالكم وصاحبكم فارجعوا فرجعوا فلم يشهدها زهري ولا عدوي وشهدها ساءر بطون قريش ولما كانت قريش بالجحفة راي جهيم بن الصلت بن مخرمة بن المطلب بن عبد مناف رءيا فقال اني رايت فيما يري الناءم رجلا اقبل علي فرس ومعه بعير له فقال قتل عتبة وشيبة وابو جهل وغيرهم ممن قتل يومءذ ورايته ضرب لبة بعيره ثم ارسله في العسكر فما بقي خباء الا اسابه من دمه فقال ابو جهل وهذا ايضا نبي من بني المطلب سيعلم غدا من المقتول وكان بين طالب بن ابي طالب وهو, يهابوننا ابدا فامضوا فقال الاخنس بن شريق بن عمرو بن وهب الثقفي وكان حليفا لبني زهرة وهم بالجحفة يا بني زهرة قد نجي الله لكم اموالكم وخلص لكم صاحبكم مخرمة بن نوفل وانما نفرتم لتمنعوه وماله فاجعلوا بي جبنها وارجعوا فانه لا حاجة بكم في ان تخرجوا في غير ضيعة لا ما يقول هذا يعني ابا جهل فرجعوا فلم يشهدها زهري واحد وكان فيهم مطاعا ولم يكن بقي من قريش بطن الا نفر منهم ناس الا بني عدي بن كعب لم يخرج منهم رجل واحد فرجعت بنو زهرة مع الاخنس بن شريق فلم يشهد بدرا من هاتين القبيلتين احد ومضي القوم قال وقد كان بين
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,542,872,1524,356,543,872,25,481, خديج والبراء بن عازب وزيد بنms0542 ثابت واسيد بن ظهير وضرب رسول الله لثمانية نفر بسهم, والبراء ابن عازب وزيد بن ثابت واسيد بن ظهير وعمير بن ابي وقاص ثم اجاز عميرا بعد ان رده فقتل يومءذ وكان رسول الله ص قد بعث قبل ان يخرج من المدينة طلحة بن عبيد الله وسعيد بن زيد بن
0630IbnAthirCizzDin.Kamil,0310Tabari.Tarikh,544,877,1527,223,545,877,106,347, رجلا من الانصار وحليفا لهms0544 واسم الانصاري معبد بن عمرو وعادوا وراي ان قد بر في يمينه وجاء الصريخ فركب رسول الله واصحابه فاعجزهم وكان ابو سفيان واصحابه يلقون جرب, رجلا من الانصار وحليفا له في حرث لهما فقتلوهما ثم انصرفوا راجعين ونذر بهم الناس فخرج رسول الله ص في طلبهم حتي بلغ قرقرة الكدر ثم انصرف راجعا وقد فاته ابو سفيان واصحابه وقد راوا
